req_id,system,class,source,text,numbers_count,units_count,explicit_quantifiers,modal_score,strong_modal,weak_modal,actor_score,actor_specific,vague_lex_hits,comparative_unanchored,open_quantifier,num_present,unit_present,kpi_near,std_present,cue_score,L,sim_spec_sys,sim_vague_sys,M_raw_sys,M_sys,w_L_sys,w_M_sys,bank_Q_sys,bank_shrink_a_sys,VB_size_sys,SB_size_sys,S_final_sys
ecommerce_f_070,ecommerce,f,unchanged,For each shot  the product shall notify the players whether the shot was a hit or miss.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.25,0.45,0.8444018363952637,0.8578321933746338,0.49328482151031494,0.4998517563147168,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4599703512629434
ecommerce_f_071,ecommerce,f,unchanged,For each shot  the product shall mark the shot as a hit or miss on the defensive grid of the defensive player.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8427559733390808,0.8467846512794495,0.4979856610298157,0.4999555316313917,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199911063262784
ecommerce_f_072,ecommerce,f,unchanged,For each shot  the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8438243865966797,0.8495562076568604,0.49713408946990967,0.49993673241309594,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41998734648261926
ecommerce_f_073,ecommerce,f,unchanged,When the hit results in sinking a ship  the product shall notify the players that the ship was sunk.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.25,0.45,0.818541944026947,0.8148071765899658,0.501867413520813,0.5000412248554075,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.46000824497108156
ecommerce_f_074,ecommerce,f,unchanged,When the hit results in sinking a ship  the product shall mark the ship as sunk on the defensive grid of the defensive player.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8258180618286133,0.8146179914474487,0.5056000351905823,0.5001236258806289,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4200247251761258
ecommerce_f_075,ecommerce,f,unchanged,When the hit results in sinking a ship  the product shall indicate the type of ship sunk on the defensive grid of the defensive player.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8251837491989136,0.8256674408912659,0.49975815415382385,0.4999946610325306,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199989322065062
ecommerce_f_076,ecommerce,f,unchanged,When the hit results in sinking a ship  the product shall mark the ship as sunk on the offensive grid of the offensive player.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8244929313659668,0.8143635392189026,0.5050647258758545,0.5001118084396325,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.42002236168792656
ecommerce_f_077,ecommerce,f,unchanged,If the shot was marked as a hit  the product shall allow the offensive player to define a shot.,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.5,0.7,0.8378065228462219,0.850832998752594,0.49348676204681396,0.49985621433610594,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6599712428672211
ecommerce_f_078,ecommerce,f,unchanged,If the shot was marked as a miss  the product shall change the status of the offensive player to defensive,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.0,0.6,0.8196582794189453,0.8104596138000488,0.5045993328094482,0.5001015344635387,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800203068927077
ecommerce_f_079,ecommerce,f,unchanged,If the shot was marked as a miss  the product shall change the status of the defensive player to offensive,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.0,0.6,0.8177177906036377,0.808598518371582,0.5045596361160278,0.5001006581228523,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800201316245704
ecommerce_f_080,ecommerce,f,unchanged,The product shall continue to assign turns until the game is ended.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.25,0.45,0.8519258499145508,0.8411730527877808,0.505376398563385,0.500118688898264,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4600237377796529
ecommerce_f_081,ecommerce,f,unchanged,The product shall end a game when a hit by the offensive player results in sinking the last of the defensive players ships  which had not been previously marked as sunk.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8277837038040161,0.8148330450057983,0.5064753293991089,0.5001429487980135,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4200285897596028
ecommerce_f_082,ecommerce,f,unchanged,The product shall allow a player to end a game at any time during the game.,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.5,0.7,0.8598472476005554,0.854089081287384,0.5028790831565857,0.5000635583846393,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6600127116769279
ecommerce_f_083,ecommerce,f,unchanged,When a game is ended  the product shall notify the players that the game is ended.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.25,0.45,0.8420241475105286,0.8499133586883545,0.49605539441108704,0.4999129192365642,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4599825838473129
ecommerce_f_084,ecommerce,f,unchanged,When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.,0,0,1,1.0,1,0,1.0,1,0,False,False,0,0,0,0,3.5,0.7,0.8542002439498901,0.8664824366569519,0.4938589036464691,0.49986442970108313,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6599728859402165
ecommerce_f_085,ecommerce,f,unchanged,When a game is ended  the product shall allow each player to remove himself or herself from the list of players.,0,0,2,1.0,1,0,1.0,1,0,False,False,0,0,0,0,4.5,0.9,0.8472565412521362,0.8483538627624512,0.49945133924484253,0.4999878878137879,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.8199975775627577
ecommerce_ft_001,ecommerce,ft,unchanged,The product shall operate in offline mode whenever internet connection is unavailable.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.863433837890625,0.8660002946853638,0.4987167716026306,0.49997167156361094,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25999433431272223
ecommerce_ft_002,ecommerce,ft,unchanged,The product shall allow the user to view previously downloaded search results  CMA reports  and appointments.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.75,0.55,0.8643693327903748,0.8788210153579712,0.4927741587162018,0.49984048296812555,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5399680965936252
ecommerce_ft_003,ecommerce,ft,unchanged,The product shall retain user preferences in the event of a failure.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.866862416267395,0.8702936172485352,0.49828439950942993,0.49996212655559547,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599924253111191
ecommerce_ft_004,ecommerce,ft,unchanged,The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.,0,0,2,1.0,1,0,0.0,0,0,False,False,0,0,0,0,3.25,0.65,0.8672507405281067,0.8748872876167297,0.4961817264556885,0.49991570813158615,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6199831416263173
ecommerce_ft_005,ecommerce,ft,unchanged,The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.,1,0,1,1.0,1,0,0.0,0,0,False,False,1,0,0,0,3.0,0.6,0.8866990804672241,0.8605573177337646,0.5130708813667297,0.5002885516187962,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5800577103237592
ecommerce_ft_006,ecommerce,ft,unchanged,The product shall be robust.The product shall have fault avoidance based on standards adoption.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8817648887634277,0.8900158405303955,0.4958745241165161,0.49990892635996886,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599817852719938
ecommerce_l_001,ecommerce,l,unchanged,The product must comply with Sarbanes-Oxley.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,1,2.0,0.4,0.8587714433670044,0.8637436032295227,0.49751392006874084,0.49994511751973764,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199890235039476
ecommerce_l_002,ecommerce,l,unchanged,The product shall comply with the estimatics laws relating to recycled parts usage.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.860527753829956,0.8568734526634216,0.5018271207809448,0.5000403353564526,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.42000806707129057
ecommerce_l_003,ecommerce,l,unchanged,The product shall comply with insurance regulations regarding claims processing.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8682252168655396,0.8720681667327881,0.49807852506637573,0.49995758168963383,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25999151633792683
ecommerce_l_004,ecommerce,l,unchanged,IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.,0,0,1,1.0,1,0,0.0,0,1,False,False,0,0,0,0,1.0,0.2,0.8397068977355957,0.8660290241241455,0.4868389368057251,0.4997094575351703,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599418915070341
ecommerce_lf_005,ecommerce,lf,merge_accept,The product shall have a conservative and professional appearance.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8556032776832581,0.8644137382507324,0.4955947697162628,0.49990275052661887,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25998055010532384
ecommerce_lf_006,ecommerce,lf,unchanged,The product shall simulate the look of ships at sea.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8356596827507019,0.8454066514968872,0.49512651562690735,0.49989241339083584,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599784826781672
ecommerce_lf_007,ecommerce,lf,unchanged,The product shall display the grids within a circle as a view from a periscope.,0,0,2,1.0,1,0,0.0,0,0,False,False,0,0,0,0,3.25,0.65,0.8537143468856812,0.8686438798904419,0.49253523349761963,0.49983520847617213,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6199670416952344
ecommerce_lf_008,ecommerce,lf,unchanged,The product shall display each type of ship in a grid using an image of the specific type of ship.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.25,0.25,0.839094877243042,0.8540172576904297,0.49253880977630615,0.4998352874257835,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.29996705748515673
ecommerce_lf_009,ecommerce,lf,unchanged,When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.,0,0,0,1.0,1,0,1.0,1,0,False,False,0,0,0,0,2.0,0.4,0.8276088237762451,0.833562970161438,0.49702292680740356,0.49993427839600896,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41998685567920185
ecommerce_lf_010,ecommerce,lf,unchanged,When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8342281579971313,0.8428959846496582,0.4956660866737366,0.4999043249134524,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599808649826905
ecommerce_lf_011,ecommerce,lf,unchanged,When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8384244441986084,0.8452820181846619,0.49657121300697327,0.49992430640217855,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25998486128043574
ecommerce_lf_012,ecommerce,lf,unchanged,When a ship is sunk  the product shall simulate the sound of a sinking ship.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8209483027458191,0.823564887046814,0.49869170784950256,0.4999711182584179,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599942236516836
ecommerce_lf_013,ecommerce,lf,unchanged,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,0,0,3,1.0,1,0,1.0,1,0,False,False,0,0,0,0,5.0,1.0,0.875470757484436,0.8775745034217834,0.4989481270313263,0.49997677894555365,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.8999953557891107
ecommerce_lf_014,ecommerce,lf,unchanged,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8478226661682129,0.8565846681594849,0.495618999004364,0.49990328541023593,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599806570820472
ecommerce_lf_015,ecommerce,lf,unchanged,The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group  prior to implementation. The remaining 5% will be corrected and approved within one month of product release.,2,1,2,1.0,1,0,0.0,0,0,False,False,1,1,0,0,6.0,1.0,0.8992472887039185,0.8580499887466431,0.5205986499786377,0.5004547339716111,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000909467943223
ecommerce_mn_001,ecommerce,mn,unchanged,The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.,2,0,2,1.0,1,0,1.0,1,0,False,False,1,0,0,0,6.0,1.0,0.9031422138214111,0.8482248783111572,0.527458667755127,0.5012123502323101,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9002424700464621
ecommerce_mn_002,ecommerce,mn,unchanged,The product must be highly configurable for use with various database management systems for the end users.  80% of end users are able to integrate new database management systems with the product without changing the productï¿½s software code.,1,1,1,1.0,1,0,0.0,0,0,False,True,1,1,0,0,4.0,0.8,0.8852148056030273,0.8837660551071167,0.5007243752479553,0.5000159912437845,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.740003198248757
ecommerce_mn_004,ecommerce,mn,unchanged,The customer shall be able to easily integrate new building maps with the product throughout the products lifecycle.  Integration of new maps with the product shall be possible with little to no support from product support staff.,0,0,4,1.0,1,0,1.0,1,1,False,False,0,0,0,0,5.0,1.0,0.873070478439331,0.8716320991516113,0.5007191896438599,0.500015876766848,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000031753533697
ecommerce_mn_005,ecommerce,mn,unchanged,The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.,1,0,4,1.0,1,0,0.0,0,0,False,False,1,0,0,0,6.0,1.0,0.898899495601654,0.8479339480400085,0.5254827737808228,0.5011251109117382,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9002250221823477
ecommerce_mn_006,ecommerce,mn,unchanged,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.874678373336792,0.8858350515365601,0.49442166090011597,0.4998768530803468,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41997537061606943
ecommerce_mn_007,ecommerce,mn,unchanged,: The product shall continue to operate during upgrade  change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.,0,0,4,1.0,1,0,0.0,0,0,False,False,0,0,0,0,5.0,1.0,0.8842617273330688,0.8581815361976624,0.5130400657653809,0.5002878713363114,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000575742672623
ecommerce_mn_008,ecommerce,mn,merge_accept,The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.,0,1,0,1.0,1,0,0.0,0,0,False,False,0,1,0,0,2.0,0.4,0.8999630212783813,0.8702027797698975,0.5148801207542419,0.5003284922271919,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.42006569844543845
ecommerce_mn_009,ecommerce,mn,unchanged,The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8827364444732666,0.8871666193008423,0.49778491258621216,0.49995109992653974,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25999021998530797
ecommerce_o_001,ecommerce,o,merge_accept,The product must support Internet Explorer 5.5 and above.,1,0,0,1.0,1,0,0.0,0,0,False,False,1,0,0,0,2.0,0.4,0.8632489442825317,0.8767935633659363,0.49322769045829773,0.49985049509467505,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41997009901893506
ecommerce_o_003,ecommerce,o,unchanged,The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8573225140571594,0.8715972900390625,0.49286261200904846,0.4998424356551803,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599684871310361
ecommerce_o_004,ecommerce,o,unchanged,The product shall run on the existing hardware for all environments.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8591862320899963,0.8739545345306396,0.49261584877967834,0.49983698813199523,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599673976263991
ecommerce_o_005,ecommerce,o,unchanged,The product shall adhere to the corporate Architecture guidelines,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8560105562210083,0.8639496564865112,0.49603044986724854,0.4999123685630249,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41998247371260505
ecommerce_o_006,ecommerce,o,unchanged,For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.,0,0,2,1.0,1,0,1.0,1,0,False,False,0,0,0,0,4.0,0.8,0.8629196882247925,0.8522032499313354,0.5053582191467285,0.5001182875710729,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400236575142147
ecommerce_o_007,ecommerce,o,unchanged,The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,2,1,0,1.0,1,0,0.0,0,0,False,False,1,1,1,0,4.0,0.8,0.8928630352020264,0.8694013953208923,0.5117307901382446,0.5002589678835861,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400517935767174
ecommerce_o_008,ecommerce,o,unchanged,The maintenance of the product will fall within the established corporate maintenance windows.,0,0,1,0.75,0,0,0.0,0,0,False,False,0,0,0,0,1.75,0.35,0.8628631234169006,0.8582229018211365,0.5023201107978821,0.500051218560381,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.3800102437120762
ecommerce_o_009,ecommerce,o,unchanged,The product shall be supported using the corporate support center.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8683987259864807,0.8857043981552124,0.49134716391563416,0.49980898075735913,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25996179615147186
ecommerce_o_010,ecommerce,o,unchanged,Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8828684091567993,0.8703159093856812,0.5062762498855591,0.5001385539363135,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.42002771078726275
ecommerce_o_011,ecommerce,o,unchanged,The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.,0,0,0,1.0,1,0,0.0,0,0,False,True,0,0,0,0,1.0,0.2,0.8756027221679688,0.8976119756698608,0.48899537324905396,0.499757062835004,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25995141256700083
ecommerce_o_012,ecommerce,o,unchanged,The product will function alongside server software on any operating system where the Java runtime can be installed.,0,0,0,0.75,0,0,0.0,0,0,False,False,0,0,0,0,0.75,0.15,0.8476074934005737,0.8678202629089355,0.4898936152458191,0.49977689234572825,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.21995537846914565
ecommerce_o_013,ecommerce,o,unchanged,The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,0,0,0,0.75,0,0,0.0,0,0,False,False,0,0,0,0,0.75,0.15,0.8737704753875732,0.8968789577484131,0.4884457588195801,0.49974492959556216,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.21994898591911244
ecommerce_o_014,ecommerce,o,unchanged,The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8514362573623657,0.8633743524551392,0.4940309524536133,0.4998682278353038,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.41997364556706085
ecommerce_o_015,ecommerce,o,unchanged,A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.,0,0,1,0.75,0,0,0.0,0,0,False,False,0,0,0,0,1.75,0.35,0.8537197113037109,0.8679688572883606,0.49287542700767517,0.49984271855795437,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.37996854371159083
ecommerce_o_016,ecommerce,o,unchanged,The product shall be used in office environments.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.882655143737793,0.9035444259643555,0.48955535888671875,0.49976942502831884,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599538850056638
ecommerce_o_017,ecommerce,o,unchanged,The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,2,0,4,1.0,1,0,0.0,0,0,False,False,1,0,0,0,7.25,1.0,0.8949453830718994,0.8806746006011963,0.5071353912353516,0.50015752026462,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.9000315040529241
ecommerce_o_018,ecommerce,o,unchanged,The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.,1,0,1,1.0,1,0,0.0,0,0,False,True,1,0,0,0,3.0,0.6,0.8891477584838867,0.9000489115715027,0.494549423456192,0.49987967355521323,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5799759347110427
ecommerce_o_019,ecommerce,o,unchanged,The product must be able to interface with various email servers. The product shall be able to send email.,0,0,2,1.0,1,0,0.0,0,0,False,True,0,0,0,0,3.25,0.65,0.8825474381446838,0.908855676651001,0.48684588074684143,0.49970961082899906,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.6199419221657998
ecommerce_o_020,ecommerce,o,unchanged,The product shall be available for distribution via the Internet as a binary or ZIP file.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8600435256958008,0.8750900030136108,0.49247676134109497,0.4998339176500261,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.25996678353000524
ecommerce_o_021,ecommerce,o,unchanged,The product shall be available for distribution as a packaged CD.,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8482463955879211,0.8652079701423645,0.4915192127227783,0.4998127788915798,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.259962555778316
ecommerce_o_022,ecommerce,o,unchanged,The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.,0,0,0,0.75,0,0,0.0,0,0,True,False,0,0,0,0,0.75,0.15,0.885977029800415,0.9046142101287842,0.49068140983581543,0.49979428362928785,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.21995885672585758
ecommerce_o_023,ecommerce,o,unchanged,The product is expected to integrate with multiple database management systems.  The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.,0,1,1,0.75,0,0,0.0,0,0,False,True,0,1,0,0,2.75,0.55,0.850523829460144,0.8762645721435547,0.4871296286582947,0.49971587482274843,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.5399431749645498
ecommerce_o_025,ecommerce,o,unchanged,The product must be developed with the J2SE/J2EE programming language libraries,0,0,0,1.0,1,0,0.0,0,0,False,False,0,0,0,0,1.0,0.2,0.8439875841140747,0.8552740812301636,0.49435675144195557,0.49987542014490033,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.2599750840289801
ecommerce_o_026,ecommerce,o,merge_accept,The product shall be able to be installed in the specified environment within 1 working day.,1,0,2,1.0,1,0,0.0,0,0,False,False,1,0,0,0,4.0,0.8,0.9196836948394775,0.8834854364395142,0.5180991291999817,0.5003995547723926,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.7400799109544787
ecommerce_o_027,ecommerce,o,unchanged,The product shall be platform independent.The product shall enable access to any type of development environment and platform.,0,0,1,1.0,1,0,0.0,0,0,False,False,0,0,0,0,2.0,0.4,0.8749660849571228,0.8980811238288879,0.48844248056411743,0.49974485722508505,0.8,0.2,1.0220759113865556,0.04415182277311125,10.0,32.0,0.4199489714450171
